series_id,game_id,team_name,side,player_name,alive,participationStatus,agent_raw,hp_bucket,armor_bucket,pos_x,pos_y,region_rc,x_band,y_band,pos_quadrant,weapon_current
2648634,84ce6114-1d3a-49ca-a10f-ecec4825b581,Gen.G,defender,Munchkin,True,active,viper,full,heavy,6943.12646,-4248.58691,R8C8,B8,B8,NE,Vandal
2648634,84ce6114-1d3a-49ca-a10f-ecec4825b581,Gen.G,defender,Karon,True,active,omen,full,heavy,2939.77075,-8063.47852,R1C5,B5,B1,SE,Vandal
2648634,d05e7423-38c4-4612-919e-6f051a0a5c58,Gen.G,attacker,Lakia,True,active,fade,full,light,7250.60596,-1764.28882,R1C8,B8,B1,SE,Vandal
2648635,9247a940-f537-4991-9025-9edcf3eb0a9b,Sentinels,defender,TenZ,True,active,omen,full,light,536.922,-5005.3833,R5C3,B3,B5,NW,Shorty
2648635,9247a940-f537-4991-9025-9edcf3eb0a9b,Sentinels,defender,johnqt,True,active,cypher,full,light,123.268501,-4227.16699,R7C3,B3,B7,NW,Phantom
2648635,9247a940-f537-4991-9025-9edcf3eb0a9b,Sentinels,defender,zekken,True,active,raze,full,light,4941.61523,-6925.69775,R1C7,B7,B1,SE,Phantom
2648635,9247a940-f537-4991-9025-9edcf3eb0a9b,Sentinels,defender,Sacy,True,active,skye,full,light,5053.44238,-6896.19,R1C7,B7,B1,SE,Phantom
2648635,a538616f-7a26-4cea-a5a1-fd9a06b1ae57,LOUD,attacker,cauanzin,True,active,sova,full,light,44.8943977,2139.85864,R6C2,B2,B6,NW,Vandal
2648635,a538616f-7a26-4cea-a5a1-fd9a06b1ae57,LOUD,attacker,Saadhak,True,active,killjoy,full,light,1202.98511,213.634491,R1C5,B5,B1,SE,Shorty
2648635,a538616f-7a26-4cea-a5a1-fd9a06b1ae57,LOUD,attacker,tuyz,True,active,harbor,full,heavy,2674.99219,170.665634,R1C8,B8,B1,SE,Vandal
2648635,443654fd-d543-42ee-a037-04ee4ba2e1ff,Sentinels,defender,TenZ,True,active,omen,damaged,none,321.61673,-3031.21362,R6C6,B6,B6,NE,Vandal
2648635,443654fd-d543-42ee-a037-04ee4ba2e1ff,Sentinels,defender,Zellsis,True,active,kay/o,damaged,none,781.798889,-3442.25024,R5C8,B8,B5,NE,Phantom
2648635,443654fd-d543-42ee-a037-04ee4ba2e1ff,Sentinels,defender,johnqt,True,active,cypher,full,heavy,785.00531,-5088.24072,R2C8,B8,B2,SE,Phantom
2648635,443654fd-d543-42ee-a037-04ee4ba2e1ff,Sentinels,defender,Sacy,True,active,gekko,damaged,light,1004.51752,-5338.69434,R1C8,B8,B1,SE,Shorty
2648636,7d834a79-551a-426b-b662-bd2bc1fe2791,Gen.G,defender,Lakia,True,active,skye,full,heavy,5737.02686,-6815.85791,R3C7,B7,B3,SE,Phantom
2648636,7d834a79-551a-426b-b662-bd2bc1fe2791,Gen.G,defender,Munchkin,True,active,viper,full,heavy,5452.30469,-6339.31201,R4C7,B7,B4,SE,Phantom
2648636,7d834a79-551a-426b-b662-bd2bc1fe2791,Gen.G,defender,Meteor,True,active,jett,damaged,light,7210.91895,-6009.29834,R6C8,B8,B6,NE,Phantom
2648636,7d834a79-551a-426b-b662-bd2bc1fe2791,Gen.G,defender,Karon,True,active,omen,full,heavy,-616.687,-5333.46289,R8C1,B1,B8,NW,Melee
2648636,a6c512e8-3ffb-4cc4-9052-2aa5e39dcd26,Sentinels,defender,TenZ,True,active,omen,full,heavy,8408.0127,6509.2793,R8C8,B8,B8,NE,Vandal
2648636,a6c512e8-3ffb-4cc4-9052-2aa5e39dcd26,Sentinels,defender,johnqt,True,active,viper,full,heavy,6901.63477,6508.55127,R8C5,B5,B8,NE,Shorty
2648636,a6c512e8-3ffb-4cc4-9052-2aa5e39dcd26,Sentinels,defender,zekken,True,active,raze,full,heavy,5748.77295,634.805,R1C2,B2,B1,SW,Phantom
2648636,658566ed-de05-4bb2-b0b4-f83fe96f72a2,Gen.G,attacker,t3xture,True,active,jett,full,heavy,5016.38574,-4095.86719,R4C4,B4,B4,SW,Shorty
2648636,658566ed-de05-4bb2-b0b4-f83fe96f72a2,Gen.G,attacker,Munchkin,True,active,viper,full,heavy,2355.89526,-4448.27881,R3C1,B1,B3,SW,Vandal
2648637,0d218939-c0ed-4340-a67d-1085b3b82f1a,Paper Rex,defender,Monyet,True,active,raze,full,heavy,-83.7067719,-4042.62109,R8C5,B5,B8,NE,Vandal
2648637,0d218939-c0ed-4340-a67d-1085b3b82f1a,Paper Rex,defender,d4v41,True,active,omen,full,heavy,2582.22437,-5073.70166,R7C8,B8,B7,NE,Shorty
2648637,0d218939-c0ed-4340-a67d-1085b3b82f1a,Paper Rex,defender,something,True,active,gekko,full,heavy,-2070.08105,-8417.29102,R1C2,B2,B1,SW,Shorty
2648637,0d218939-c0ed-4340-a67d-1085b3b82f1a,Paper Rex,defender,f0rsakeN,True,active,fade,full,light,-1308.88171,-6303.19189,R4C3,B3,B4,SW,Shorty
2648637,e46edf1d-fb6f-4882-915f-6165e38dfad6,Paper Rex,attacker,Monyet,True,active,omen,full,light,-1029.73291,-4907.35352,R1C1,B1,B1,SW,Vandal
2648637,e46edf1d-fb6f-4882-915f-6165e38dfad6,Paper Rex,attacker,something,True,active,gekko,full,heavy,600.064758,-5116.66895,R1C4,B4,B1,SW,Operator
2648638,38d19e10-77ae-4e7a-a9d2-853611720687,Sentinels,attacker,johnqt,True,active,viper,full,heavy,4854.23,-4040.21753,R2C5,B5,B2,SE,Vandal
2648638,38d19e10-77ae-4e7a-a9d2-853611720687,Sentinels,attacker,zekken,True,active,raze,damaged,none,6321.55127,-4104.42236,R2C8,B8,B2,SE,Shorty
2648638,38d19e10-77ae-4e7a-a9d2-853611720687,Sentinels,attacker,Sacy,True,active,fade,critical,none,6345.63721,-5333.78,R1C8,B8,B1,SE,Shorty
2648638,f139f7dd-9014-4abd-a1d4-5d3c87773af4,Sentinels,attacker,TenZ,True,active,omen,full,heavy,6625.33447,-4690.71387,R8C8,B8,B8,NE,Vandal
2648638,4b92a972-ba99-4239-9b21-3e4acf799159,Paper Rex,attacker,mindfreak,True,active,omen,full,heavy,-2406.31543,-5182.66113,R6C1,B1,B6,NW,Vandal
2648638,4b92a972-ba99-4239-9b21-3e4acf799159,Paper Rex,attacker,f0rsakeN,True,active,skye,full,heavy,-2142.03931,-6293.44775,R3C1,B1,B3,SW,Vandal
2648638,09539041-4ab1-4d05-b013-11e90339fd17,Sentinels,attacker,TenZ,True,active,omen,full,light,2217.45752,3812.53784,R8C8,B8,B8,NE,Vandal
2648639,9be04c6a-8324-4667-b482-2da47a657c3b,Gen.G,defender,Meteor,True,active,yoru,full,light,4717.07373,6264.23242,R7C1,B1,B7,NW,Vandal
2648639,9be04c6a-8324-4667-b482-2da47a657c3b,Gen.G,defender,Karon,True,active,astra,full,heavy,4787.18262,6149.90527,R7C2,B2,B7,NW,Vandal
2648639,bb7ff180-837b-4425-ac1d-d2435cf0c3c8,Sentinels,attacker,Zellsis,True,active,brimstone,full,heavy,11145.4297,1131.30371,R7C7,B7,B7,NE,Vandal
2648639,bb7ff180-837b-4425-ac1d-d2435cf0c3c8,Sentinels,attacker,Sacy,True,active,skye,full,light,10530.627,2588.99023,R8C5,B5,B8,NE,Vandal
2648639,ea978dc4-8a39-40db-ac57-328e2c81b695,Gen.G,defender,Munchkin,True,active,kay/o,damaged,light,-963.085205,-9557.99902,R1C5,B5,B1,SE,Phantom
2648639,ea978dc4-8a39-40db-ac57-328e2c81b695,Gen.G,defender,Karon,True,active,omen,full,heavy,-2328.45972,-4603.57715,R8C1,B1,B8,NW,Vandal
2648639,f0d322e8-b6e0-428d-85aa-a2e8496c26f0,Sentinels,attacker,TenZ,True,active,omen,full,heavy,-1985.94299,-6409.85059,R2C1,B1,B2,SW,Sheriff
2648639,f0d322e8-b6e0-428d-85aa-a2e8496c26f0,Sentinels,attacker,Zellsis,True,active,viper,full,light,-2453.96826,-6879.15234,R1C1,B1,B1,SW,Spike
2648639,f0d322e8-b6e0-428d-85aa-a2e8496c26f0,Sentinels,attacker,Sacy,True,active,skye,full,heavy,-3057.29956,-5104.66309,R6C1,B1,B6,NW,Phantom
2648639,bd41c5de-5f12-4a8d-aece-3e86c0be3a19,Sentinels,attacker,Zellsis,True,active,killjoy,critical,light,-7136.17041,3910.49902,R8C1,B1,B8,NW,Phantom
2648639,bd41c5de-5f12-4a8d-aece-3e86c0be3a19,Sentinels,attacker,johnqt,True,active,viper,full,heavy,-7811.97461,732.899902,R2C1,B1,B2,SW,Vandal
2653969,4643965f-3e18-4a2a-9f89-21bd9858b2da,Cloud9,attacker,moose,True,active,killjoy,critical,none,-1885.77209,1638.98157,R5C3,B3,B5,NW,Phantom
2653969,4643965f-3e18-4a2a-9f89-21bd9858b2da,Leviatán Esports,defender,aspas,True,active,jett,full,heavy,2074.40918,1522.02148,R5C7,B7,B5,NE,Vandal
2653969,4643965f-3e18-4a2a-9f89-21bd9858b2da,Leviatán Esports,defender,C0M,True,active,sova,full,heavy,1847.8103,1132.49463,R4C7,B7,B4,SE,Phantom
2653969,6fead2de-0fb4-470a-8919-95774257f533,Cloud9,attacker,moose,True,active,cypher,full,heavy,-1849.16211,-3358.00244,R2C1,B1,B2,SW,Vandal
2653969,6fead2de-0fb4-470a-8919-95774257f533,Cloud9,attacker,vanity,True,active,omen,full,light,-1828.94385,-5246.62695,R1C1,B1,B1,SW,Vandal
2653969,9ff33c59-9e3e-412a-b015-01881a79eb59,Cloud9,attacker,moose,True,active,killjoy,full,heavy,6221.51221,-4525.04443,R8C7,B7,B8,NE,Vandal
2653970,5ca11bd6-e218-4a6c-9427-00e7badce91b,NRG,defender,Marved,True,active,omen,full,heavy,1332.38196,3358.16479,R5C5,B5,B5,NE,Melee
2653972,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,G2 Esports,attacker,trent,True,active,fade,damaged,none,6352.64941,5569.91309,R5C1,B1,B5,NW,Vandal
2653972,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,G2 Esports,attacker,JonahP,True,active,viper,damaged,none,6617.55469,5433.68555,R5C1,B1,B5,NW,Phantom
2653972,fe03185a-024e-48a8-a378-2c0a7a8a64e3,G2 Esports,attacker,icy,True,active,gekko,full,heavy,-7342.1,3586.39111,R6C2,B2,B6,NW,Vandal
2653972,fe03185a-024e-48a8-a378-2c0a7a8a64e3,G2 Esports,attacker,leaf,True,active,killjoy,full,light,-6542.01367,2963.45093,R4C3,B3,B4,SW,Vandal
2653972,fe03185a-024e-48a8-a378-2c0a7a8a64e3,G2 Esports,attacker,valyn,True,active,omen,damaged,light,-5126.69775,3088.66406,R4C5,B5,B4,SE,Vandal
2653972,fe03185a-024e-48a8-a378-2c0a7a8a64e3,G2 Esports,attacker,trent,True,active,sova,full,heavy,-7898.33,4334.40332,R8C1,B1,B8,NW,Vandal
2653972,fe03185a-024e-48a8-a378-2c0a7a8a64e3,G2 Esports,attacker,JonahP,True,active,viper,full,heavy,-2432.99902,2183.74146,R2C8,B8,B2,SE,Phantom
2653973,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,Sentinels,attacker,johnqt,True,active,viper,full,heavy,-3229.26343,3932.35742,R8C8,B8,B8,NE,Vandal
2653973,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,Sentinels,attacker,Sacy,True,active,gekko,full,heavy,-5875.36279,1356.40027,R1C4,B4,B1,SW,Vandal
2653973,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,Sentinels,defender,zekken,True,active,raze,full,light,4163.84473,-6802.4043,R2C5,B5,B2,SE,Vandal
2653973,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,Sentinels,defender,johnqt,True,active,cypher,full,heavy,2306.68091,-7339.68164,R1C2,B2,B1,SW,Phantom
2653973,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,Sentinels,defender,Sacy,True,active,skye,full,heavy,4294.80566,-7302.07861,R1C5,B5,B1,SE,Phantom
2653974,1d75b223-64a3-46e9-8ad8-89d4de11044a,KRÜ Esports,defender,Shyy,True,active,killjoy,full,heavy,6145.46973,-3740.62402,R2C4,B4,B2,SW,Vandal
2653974,1d75b223-64a3-46e9-8ad8-89d4de11044a,KRÜ Esports,defender,Klaus,True,active,viper,full,heavy,8174.27881,1961.66492,R8C8,B8,B8,NE,Phantom
2653974,1d75b223-64a3-46e9-8ad8-89d4de11044a,KRÜ Esports,defender,Melser,True,active,omen,full,heavy,8300.04688,-4541.29297,R1C8,B8,B1,SE,Vandal
2653974,15aba0eb-0241-4525-8138-098143330bc8,FURIA,defender,kon4n,True,active,viper,full,light,1459.96033,744.320435,R3C7,B7,B3,SE,Phantom
2653974,15aba0eb-0241-4525-8138-098143330bc8,FURIA,defender,mwzera,True,active,omen,full,light,2043.56445,1565.55798,R5C8,B8,B5,NE,Vandal
2653974,15aba0eb-0241-4525-8138-098143330bc8,FURIA,defender,Nozwer,True,active,kay/o,damaged,none,2090.31177,3598.29321,R8C8,B8,B8,NE,Vandal
2653974,15aba0eb-0241-4525-8138-098143330bc8,FURIA,defender,Khalil,True,active,killjoy,full,heavy,2062.30078,1647.72974,R5C8,B8,B5,NE,Melee
2653974,40be6139-32f9-4bff-9cef-14aed306f587,KRÜ Esports,attacker,Klaus,True,active,sova,damaged,light,5351.84961,-4261.58643,R3C1,B1,B3,SW,Vandal
2653974,40be6139-32f9-4bff-9cef-14aed306f587,KRÜ Esports,attacker,heat,True,active,kay/o,damaged,none,7129.77588,-3988.55859,R3C4,B4,B3,SW,Vandal
2653975,b5729ab0-3c59-45cd-8837-6222f10fca65,100 Thieves,defender,eeiu,True,active,fade,full,light,12756.4971,3021.05762,R8C8,B8,B8,NE,Vandal
2653975,b5729ab0-3c59-45cd-8837-6222f10fca65,100 Thieves,defender,bang,True,active,viper,full,light,10621.875,-5713.68408,R1C4,B4,B1,SW,Shorty
2653975,b5729ab0-3c59-45cd-8837-6222f10fca65,100 Thieves,defender,Boostio,True,active,gekko,damaged,none,11253.0234,-4077.32153,R2C6,B6,B2,SE,Phantom
2653975,b5729ab0-3c59-45cd-8837-6222f10fca65,100 Thieves,defender,Cryo,True,active,brimstone,critical,none,10376.7158,-4402.38086,R2C4,B4,B2,SW,Phantom
2653975,848c92f4-3b64-4105-b6fc-b80bc28c9b0f,100 Thieves,attacker,eeiu,True,active,fade,damaged,none,-2822.23608,-5058.16895,R5C1,B1,B5,NW,Vandal
2653976,c2440b95-ce02-4b30-aac7-ff1ffbcb80e9,Leviatán Esports,defender,aspas,True,active,raze,damaged,none,5533.41,-3819.85693,R2C6,B6,B2,SE,Phantom
2653976,c2440b95-ce02-4b30-aac7-ff1ffbcb80e9,Leviatán Esports,defender,kiNgg,True,active,viper,full,heavy,6321.89893,-5108.5083,R1C8,B8,B1,SE,Vandal
2653976,c2440b95-ce02-4b30-aac7-ff1ffbcb80e9,Leviatán Esports,defender,C0M,True,active,fade,full,heavy,5648.79639,-4620.60791,R1C7,B7,B1,SE,Phantom
2653976,c2440b95-ce02-4b30-aac7-ff1ffbcb80e9,Leviatán Esports,defender,Mazino,True,active,omen,damaged,none,5678.64453,-3748.81836,R2C7,B7,B2,SE,Shorty
2653976,4ac2a86d-bb20-40dd-ac59-ef5b4a0d0f25,Leviatán Esports,defender,aspas,True,active,jett,full,heavy,2410.61841,2308.72168,R8C7,B7,B8,NE,Sheriff
2653976,4ac2a86d-bb20-40dd-ac59-ef5b4a0d0f25,Leviatán Esports,defender,kiNgg,True,active,viper,full,heavy,2307.36157,1955.34033,R7C7,B7,B7,NE,Vandal
2653976,4ac2a86d-bb20-40dd-ac59-ef5b4a0d0f25,Leviatán Esports,defender,C0M,True,active,sova,full,heavy,361.267822,1535.85742,R6C4,B4,B6,NW,Shorty
2653977,d78544b9-d29f-4dea-b8df-eca35acd35d3,KRÜ Esports,defender,keznitdeuS,True,active,reyna,full,light,1555.61438,4302.38232,R8C6,B6,B8,NE,Vandal
2653977,8913b6ef-a2bf-48a3-9516-ff831d0bb32d,KRÜ Esports,attacker,heat,True,active,gekko,full,heavy,2520.9043,5337.37549,R8C5,B5,B8,NE,Vandal
2653978,0ca44b38-54c7-433b-8c67-d3edf7991274,NRG,defender,Marved,True,active,viper,full,heavy,7184.4624,-3773.67896,R5C8,B8,B5,NE,Melee
2653978,0ca44b38-54c7-433b-8c67-d3edf7991274,NRG,defender,Ethan,True,active,omen,full,heavy,4384.03223,-5788.94775,R1C5,B5,B1,SE,Melee
2653978,0ca44b38-54c7-433b-8c67-d3edf7991274,NRG,defender,crashies,True,active,skye,full,light,6339.73828,-5726.71,R1C7,B7,B1,SE,Melee
2653978,0ca44b38-54c7-433b-8c67-d3edf7991274,NRG,defender,Victor,True,active,raze,full,heavy,7457.93848,-3845.7146,R5C8,B8,B5,NE,Sheriff
2653978,7b96ee77-9af9-4348-b24d-254028cba8a2,NRG,attacker,Demon1,True,active,jett,damaged,light,3731.83032,5244.64,R8C2,B2,B8,NW,Vandal
2653978,7b96ee77-9af9-4348-b24d-254028cba8a2,NRG,attacker,Ethan,True,active,yoru,full,heavy,3190.43628,4408.79492,R6C1,B1,B6,NW,Shorty
2653978,7b96ee77-9af9-4348-b24d-254028cba8a2,NRG,attacker,Victor,True,active,cypher,full,light,3257.81641,5005.40234,R8C1,B1,B8,NW,Vandal
2653979,8a61c304-f1a9-4773-9111-ab7b6bd406f8,Evil Geniuses,defender,Derrek,True,active,fade,full,heavy,7822.24219,6451.05469,R8C6,B6,B8,NE,Phantom
2653979,8a61c304-f1a9-4773-9111-ab7b6bd406f8,Evil Geniuses,defender,Apoth,True,active,cypher,full,heavy,7063.23096,4950.5708,R7C5,B5,B7,NE,Phantom
2653979,a38b7327-581a-4fde-9cc8-c8b9c41bc5f5,Cloud9,defender,moose,True,active,cypher,full,light,3928.84033,4277.02051,R7C8,B8,B7,NE,Sheriff
2653979,a38b7327-581a-4fde-9cc8-c8b9c41bc5f5,Cloud9,defender,Runi,True,active,viper,damaged,none,1710.9563,2241.99194,R4C5,B5,B4,SE,Vandal
2653979,a38b7327-581a-4fde-9cc8-c8b9c41bc5f5,Cloud9,defender,Xeppaa,True,active,skye,critical,none,1327.06531,2950.4707,R5C5,B5,B5,NE,Stinger
2653979,32488820-9b98-428b-928c-0fc640077089,Cloud9,attacker,moose,True,active,cypher,full,heavy,4745.85742,-6081.34326,R3C6,B6,B3,SE,Phantom
2653979,32488820-9b98-428b-928c-0fc640077089,Cloud9,attacker,vanity,True,active,omen,full,heavy,7432.42627,-7379.9668,R1C8,B8,B1,SE,Vandal
2653979,32488820-9b98-428b-928c-0fc640077089,Cloud9,attacker,Runi,True,active,viper,full,light,6787.26514,-2660.51685,R8C8,B8,B8,NE,Vandal
2653979,32488820-9b98-428b-928c-0fc640077089,Cloud9,attacker,Xeppaa,True,active,skye,full,light,6562.66943,-6620.63037,R2C8,B8,B2,SE,Phantom
2653980,751ec5c5-e3bf-4e5d-8257-415f902b2c90,Sentinels,attacker,TenZ,True,active,omen,damaged,none,5573.44873,-5062.52344,R1C3,B3,B1,SW,Vandal
2653980,751ec5c5-e3bf-4e5d-8257-415f902b2c90,Sentinels,attacker,Sacy,True,active,fade,full,heavy,4790.34375,-3061.46338,R3C1,B1,B3,SW,Vandal
2653980,95712ade-7574-4291-b5be-d4b999a40032,Sentinels,defender,TenZ,True,active,gekko,full,heavy,11050.8008,-4960.09473,R6C5,B5,B6,NE,Vandal
2653980,95712ade-7574-4291-b5be-d4b999a40032,Sentinels,defender,johnqt,True,active,viper,full,heavy,11297.9941,-5142.1,R6C6,B6,B6,NE,Phantom
2653981,4d43b00d-bafd-401e-8a2a-a2b9bd516c06,LOUD (1),defender,Less,True,active,viper,full,heavy,12228.6133,3402.42749,R7C8,B8,B7,NE,Vandal
2653981,712fb2e7-6dd2-487c-b20d-91a29fcb7f2b,Cloud9,defender,moose,True,active,killjoy,full,light,1262.52673,2184.87964,R6C2,B2,B6,NW,Vandal
2653981,712fb2e7-6dd2-487c-b20d-91a29fcb7f2b,Cloud9,defender,vanity,True,active,viper,damaged,none,2136.58691,2226.21533,R6C5,B5,B6,NE,Phantom
2653981,712fb2e7-6dd2-487c-b20d-91a29fcb7f2b,Cloud9,defender,Runi,True,active,sova,full,light,2185.65625,2741.0979,R7C5,B5,B7,NE,Vandal
2653981,712fb2e7-6dd2-487c-b20d-91a29fcb7f2b,Cloud9,defender,Xeppaa,True,active,sage,full,heavy,780.87,1681.79358,R5C1,B1,B5,NW,Phantom
2653981,6eb1d3d5-c083-4d95-b13f-4441c628e0a2,Cloud9,defender,moose,True,active,killjoy,full,light,6848.93701,-381.121643,R2C6,B6,B2,SE,Vandal
2653982,70c15445-5f84-4c36-a44a-af848f6b8ae1,KRÜ Esports,defender,Shyy,True,active,killjoy,critical,none,6714.79736,3838.4,R6C6,B6,B6,NE,Vandal
2653982,70c15445-5f84-4c36-a44a-af848f6b8ae1,KRÜ Esports,defender,Klaus,True,active,viper,damaged,light,7729.03516,4057.1145,R7C8,B8,B7,NE,Sheriff
2653982,9cf7b90c-51fe-4d8e-aed0-808d7749973b,KRÜ Esports,attacker,Shyy,True,active,cypher,damaged,light,7186.72852,-3459.72534,R7C3,B3,B7,NW,Vandal
2653982,9cf7b90c-51fe-4d8e-aed0-808d7749973b,KRÜ Esports,attacker,Klaus,True,active,sova,full,heavy,6305.78711,-4704.37354,R3C1,B1,B3,SW,Vandal
2653982,9cf7b90c-51fe-4d8e-aed0-808d7749973b,KRÜ Esports,attacker,Melser,True,active,viper,full,heavy,7067.84131,-3191.04053,R7C2,B2,B7,NW,Vandal
2653982,9cf7b90c-51fe-4d8e-aed0-808d7749973b,KRÜ Esports,attacker,heat,True,active,kay/o,damaged,none,6212.54688,-4070.79,R5C1,B1,B5,NW,Vandal
2653983,e7039f62-34d5-4974-858c-c852677d3c4d,Leviatán Esports,attacker,aspas,True,active,raze,damaged,none,4139.96,4095.21558,R7C8,B8,B7,NE,Vandal
2653983,e7039f62-34d5-4974-858c-c852677d3c4d,Leviatán Esports,attacker,tex,True,active,gekko,full,heavy,3928.83398,4144.99707,R7C8,B8,B7,NE,Vandal
2653983,f0bf8623-a619-4d40-b7b2-e5a8662e533a,Leviatán Esports,attacker,tex,True,active,gekko,full,light,11062.709,1245.51489,R2C6,B6,B2,SE,Melee
2653983,f0bf8623-a619-4d40-b7b2-e5a8662e533a,Leviatán Esports,attacker,kiNgg,True,active,viper,full,none,11395.9014,3939.61719,R7C6,B6,B7,NE,Vandal
2653983,f0bf8623-a619-4d40-b7b2-e5a8662e533a,Leviatán Esports,attacker,Mazino,True,active,brimstone,full,light,12674.9775,744.259338,R1C8,B8,B1,SE,Stinger
2653984,4ec0f1c0-dfbf-4533-8f86-5c7e8673e7ed,G2 Esports,defender,leaf,True,active,killjoy,full,heavy,6867.55176,4301.45654,R7C7,B7,B7,NE,Vandal
2653984,2e8e786e-d906-49c1-b5c3-a76592fe78cb,G2 Esports,attacker,icy,True,active,gekko,full,heavy,943.401672,244.426682,R2C7,B7,B2,SE,Vandal
2653984,2e8e786e-d906-49c1-b5c3-a76592fe78cb,G2 Esports,attacker,leaf,True,active,killjoy,full,heavy,1306.61621,2107.87476,R8C7,B7,B8,NE,Melee
2653984,2e8e786e-d906-49c1-b5c3-a76592fe78cb,G2 Esports,attacker,valyn,True,active,harbor,full,heavy,1255.99597,-278.771362,R1C7,B7,B1,SE,Phantom
2653984,2e8e786e-d906-49c1-b5c3-a76592fe78cb,G2 Esports,attacker,trent,True,active,sova,damaged,none,-2452.15308,1050.10852,R5C4,B4,B5,NW,Vandal
2653984,2e8e786e-d906-49c1-b5c3-a76592fe78cb,G2 Esports,attacker,JonahP,True,active,viper,full,heavy,3015.62549,-127.760323,R1C8,B8,B1,SE,Phantom
2653985,d10dd165-9ffc-4add-9093-2de0cab3e8b5,100 Thieves,attacker,bang,True,active,viper,full,heavy,9473.31836,3333.19019,R6C4,B4,B6,NW,Sheriff
2653985,d10dd165-9ffc-4add-9093-2de0cab3e8b5,100 Thieves,attacker,Cryo,True,active,brimstone,critical,none,10568.9941,3028.21606,R6C6,B6,B6,NE,Vandal
2653985,d10dd165-9ffc-4add-9093-2de0cab3e8b5,100 Thieves,attacker,Asuna,True,active,raze,damaged,none,7163.77734,1042.48474,R1C1,B1,B1,SW,Sheriff
2653985,a6da2cbb-8bbd-43bf-9225-8edc4ca9fc4a,100 Thieves,attacker,bang,True,active,omen,full,heavy,4648.78809,-6102.69043,R7C4,B4,B7,NW,Phantom
2653985,a6da2cbb-8bbd-43bf-9225-8edc4ca9fc4a,100 Thieves,attacker,Boostio,True,active,killjoy,full,heavy,5292.50146,-7945.73291,R2C6,B6,B2,SE,Phantom
2653985,a6da2cbb-8bbd-43bf-9225-8edc4ca9fc4a,100 Thieves,attacker,Cryo,True,active,jett,full,heavy,4829.34424,-6009.98633,R7C5,B5,B7,NE,Shorty
2653985,a6da2cbb-8bbd-43bf-9225-8edc4ca9fc4a,100 Thieves,attacker,Asuna,True,active,kay/o,critical,none,5813.24365,-7738.70068,R3C8,B8,B3,SE,Vandal
2653986,875600d4-44e3-4de6-9fcd-6e922d57763a,Sentinels,attacker,TenZ,True,active,omen,damaged,light,5871.12451,-391.829407,R1C2,B2,B1,SW,Vandal
2653986,875600d4-44e3-4de6-9fcd-6e922d57763a,Sentinels,attacker,Zellsis,True,active,killjoy,full,light,5864.49463,-493.198303,R1C2,B2,B1,SW,Phantom
2653986,ed91744d-7be5-45a0-b0c3-342374e3d930,Evil Geniuses,attacker,Derrek,True,active,gekko,damaged,light,9908.09082,2815.11499,R8C7,B7,B8,NE,Shorty
2653986,ed91744d-7be5-45a0-b0c3-342374e3d930,Evil Geniuses,attacker,Apoth,True,active,brimstone,full,light,8814.74316,761.367126,R5C4,B4,B5,NW,Vandal
2653986,37beb0e4-fd15-4166-a427-6c79b1186b8f,Evil Geniuses,attacker,Derrek,True,active,fade,full,light,-1929.70618,-4678.44336,R1C1,B1,B1,SW,Vandal
2653987,e9715d1a-1595-4f67-a018-eadaaee55a8c,NRG,defender,Demon1,True,active,jett,full,heavy,7699.2583,-7494.84375,R2C7,B7,B2,SE,Operator
2653987,e9715d1a-1595-4f67-a018-eadaaee55a8c,NRG,defender,Marved,True,active,viper,damaged,light,7516.89111,-6956.51953,R3C7,B7,B3,SE,Shorty
2653987,644d755d-6b64-49aa-ab4e-cbc4515003f7,NRG,attacker,Marved,True,active,viper,full,heavy,7621.61377,-1248.68604,R8C5,B5,B8,NE,Vandal
2653987,644d755d-6b64-49aa-ab4e-cbc4515003f7,NRG,attacker,Ethan,True,active,yoru,damaged,light,9691.55078,-2318.31665,R7C8,B8,B7,NE,Vandal
2653987,644d755d-6b64-49aa-ab4e-cbc4515003f7,NRG,attacker,crashies,True,active,sova,full,heavy,6503.68604,-3569.03394,R4C2,B2,B4,SW,Vandal
2653988,bd70cd3b-b0f8-466b-8dd4-5fbd72d275dd,Leviatán Esports,attacker,aspas,True,active,jett,damaged,none,5242.35693,3419.92725,R5C1,B1,B5,NW,Vandal
2653988,8e73ed4a-c7b3-47d7-8cd6-0797f74b07e1,G2 Esports,attacker,icy,True,active,gekko,full,heavy,3036.15942,1376.29041,R6C8,B8,B6,NE,Shorty
2653988,7f819353-6fd8-45c1-b499-2017618cdce6,Leviatán Esports,defender,aspas,True,active,raze,full,light,6274.28467,2409.78882,R5C4,B4,B5,NW,Vandal
2653988,7f819353-6fd8-45c1-b499-2017618cdce6,Leviatán Esports,defender,tex,True,active,killjoy,full,heavy,8278.32422,2045.46436,R5C8,B8,B5,NE,Vandal
